Teams,Half_Time_Score,Full_Time_Score,Week,Season,Home,Draw,Away,Team_Winner,Yes,No,BTTS_Winner
RAY - ESP,(1 - 2),1 - 2,30,Season: #15201,5,4.7,1.57,2,1.6,2.3,1
RSO - OSA,(0 - 0),2 - 1,30,Season: #15201,5,4.7,1.57,0,1.62,2.24,1
SEV - ATM,(1 - 3),2 - 3,30,Season: #15201,5,4.7,1.57,2,1.63,2.23,1
VAL - BAR,(0 - 0),0 - 0,30,Season: #15201,5,4.7,1.57,1,1.47,2.6,0
VLL - LEG,(2 - 1),2 - 1,30,Season: #15201,5,4.7,1.57,0,1.75,2.03,1
ATA - PAR,(2 - 0),4 - 0,30,Season: #15201,5,4.7,1.57,0,1.59,2.3,0
BOL - LEC,(1 - 1),2 - 1,30,Season: #15201,5,4.7,1.57,0,1.52,2.5,1
COM - EMP,(0 - 1),1 - 1,30,Season: #15201,5,4.7,1.57,1,1.53,2.45,1
FIO - CAG,(1 - 1),1 - 1,30,Season: #15201,5,4.7,1.57,1,1.43,2.75,1
INT - GEN,(2 - 0),3 - 1,30,Season: #15201,5,4.7,1.57,0,1.97,1.8,1
LAZ - VEN,(1 - 1),2 - 1,30,Season: #15201,5,4.7,1.57,0,1.54,2.4,1
MON - MIL,(2 - 0),2 - 1,30,Season: #15201,5,4.7,1.57,0,1.75,2.04,1
ROM - VER,(0 - 0),0 - 0,30,Season: #15201,5,4.7,1.57,1,1.66,2.16,0
TOR - JUV,(0 - 0),2 - 1,30,Season: #15201,5,4.7,1.57,0,1.77,2.01,1
UDI - NAP,(0 - 0),1 - 2,30,Season: #15201,5,4.7,1.57,2,1.77,2.01,1
AUG - WOL,(0 - 0),3 - 0,30,Season: #15201,5,4.7,1.57,0,1.51,2.5,0
EIN - MON,(0 - 2),2 - 4,30,Season: #15201,5,4.7,1.57,2,1.59,2.3,1
FCB - STP,(2 - 1),4 - 2,30,Season: #15201,5,4.7,1.57,0,1.55,2.4,1
FRE - MAI,(0 - 1),1 - 1,30,Season: #15201,5,4.7,1.57,1,1.51,2.5,1
HOF - HEI,(1 - 1),2 - 1,30,Season: #15201,5,4.7,1.57,0,1.46,2.65,1
KIE - UNI,(0 - 0),1 - 1,30,Season: #15201,5,4.7,1.57,1,1.38,2.95,1
LEV - BOC,(1 - 0),1 - 1,30,Season: #15201,5,4.7,1.57,1,1.84,1.92,1
RBL - DOR,(3 - 0),3 - 0,30,Season: #15201,5,4.7,1.57,0,1.56,2.4,0
WER - STU,(0 - 0),1 - 1,30,Season: #15201,5,4.7,1.57,1,1.49,2.55,1
ASM - TOU,(0 - 0),0 - 1,30,Season: #15201,5,4.7,1.57,2,1.61,2.3,0
HAV - PSG,(0 - 0),0 - 0,30,Season: #15201,5,4.7,1.57,1,1.58,2.35,0
LIL - ANG,(2 - 1),2 - 4,30,Season: #15201,5,4.7,1.57,2,1.56,2.35,1
LYO - STR,(0 - 0),1 - 0,30,Season: #15201,5,4.7,1.57,0,1.59,2.3,0
MPR - AUX,(1 - 0),2 - 0,30,Season: #15201,5,4.7,1.57,0,1.43,2.75,0
NAN - BRE,(2 - 1),3 - 3,30,Season: #15201,5,4.7,1.57,1,1.34,3.2,1
NIC - STE,(0 - 1),2 - 1,30,Season: #15201,5,4.7,1.57,0,1.47,2.6,1
REI - LEN,(0 - 0),2 - 0,30,Season: #15201,5,4.7,1.57,0,1.64,2.21,0
REN - MAR,(0 - 3),0 - 4,30,Season: #15201,5,4.7,1.57,2,1.63,2.22,0
ALM - RKC,(2 - 4),3 - 6,30,Season: #15201,5,4.7,1.57,2,1.38,3,1
AZA - AJA,(0 - 0),2 - 1,30,Season: #15201,5,4.7,1.57,0,1.68,2.14,1
FOR - FEY,(1 - 1),1 - 1,30,Season: #15201,5,4.7,1.57,1,1.93,1.84,1
GAE - HEE,(1 - 0),1 - 0,30,Season: #15201,5,4.7,1.57,0,1.43,2.75,0
GRO - UTR,(0 - 2),0 - 4,30,Season: #15201,5,4.7,1.57,2,1.46,2.65,0
NAC - TWE,(1 - 0),1 - 2,30,Season: #15201,5,4.7,1.57,2,1.64,2.2,1
NEC - HER,(0 - 1),2 - 1,30,Season: #15201,5,4.7,1.57,0,1.46,2.65,1
PEC - WIL,(1 - 0),2 - 1,30,Season: #15201,5,4.7,1.57,0,1.44,2.7,1
PSV - SPA,(0 - 0),1 - 0,30,Season: #15201,5,4.7,1.57,0,2.02,1.76,0
ARO - CAS,(0 - 0),2 - 2,30,Season: #15201,5,4.7,1.57,1,1.64,2.22,1
BEN - AVS,(2 - 1),4 - 1,30,Season: #15201,5,4.7,1.57,0,1.78,2,1
BRA - GIL,(2 - 1),4 - 1,30,Season: #15201,5,4.7,1.57,0,1.54,2.45,1
EST - POR,(1 - 0),1 - 1,30,Season: #15201,5,4.7,1.57,1,1.68,2.13,1
FAR - ETA,(1 - 0),2 - 1,30,Season: #15201,5,4.7,1.57,0,1.44,2.75,1
GUI - BOA,(2 - 1),5 - 3,30,Season: #15201,5,4.7,1.57,0,1.51,2.5,1
NAC - MOR,(2 - 0),2 - 1,30,Season: #15201,5,4.7,1.57,0,1.36,3.05,1
RIO - SPO,(0 - 0),1 - 1,30,Season: #15201,5,4.7,1.57,1,1.53,2.45,1
SAN - FAM,(0 - 0),1 - 0,30,Season: #15201,5,4.7,1.57,0,1.34,3.15,0
BHA - CRY,(0 - 0),1 - 0,31,Season: #15201,5,4.7,1.57,0,1.58,2.35,0
BRE - BOU,(0 - 0),1 - 0,31,Season: #15201,5,4.7,1.57,0,1.76,2.02,0
CHE - MUN,(0 - 1),0 - 2,31,Season: #15201,5,4.7,1.57,2,1.41,2.8,0
EVE - WOL,(1 - 1),1 - 4,31,Season: #15201,5,4.7,1.57,2,1.66,2.17,1
LEI - FUL,(0 - 1),2 - 2,31,Season: #15201,5,4.7,1.57,1,1.53,2.45,1
LIV - IPS,(1 - 2),2 - 2,31,Season: #15201,5,4.7,1.57,1,1.52,2.5,1
MCI - AST,(1 - 2),1 - 3,31,Season: #15201,5,4.7,1.57,2,1.47,2.6,1
NEW - SOU,(2 - 0),2 - 0,31,Season: #15201,5,4.7,1.57,0,1.7,2.11,0
TOT - ARS,(2 - 3),4 - 4,31,Season: #15201,5,4.7,1.57,1,1.49,2.55,1
WHU - NOT,(1 - 0),2 - 0,31,Season: #15201,5,4.7,1.57,0,1.59,2.3,0
ALA - ESP,(1 - 0),4 - 2,31,Season: #15201,5,4.7,1.57,0,1.69,2.13,1
BET - OSA,(1 - 1),2 - 2,31,Season: #15201,5,4.7,1.57,1,1.55,2.4,1
CEL - LAS,(3 - 0),4 - 0,31,Season: #15201,5,4.7,1.57,0,1.49,2.55,0
GET - ATH,(0 - 1),0 - 1,31,Season: #15201,5,4.7,1.57,2,2.01,1.77,0
GIR - VAL,(0 - 0),1 - 1,31,Season: #15201,5,4.7,1.57,1,1.52,2.45,1
RAY - MAL,(2 - 1),2 - 1,31,Season: #15201,5,4.7,1.57,0,1.9,1.87,1
RMA - ATM,(1 - 0),2 - 2,31,Season: #15201,5,4.7,1.57,1,1.77,2.01,1
RSO - VIL,(4 - 0),6 - 1,31,Season: #15201,5,4.7,1.57,0,1.68,2.14,1
SEV - LEG,(0 - 1),2 - 1,31,Season: #15201,5,4.7,1.57,0,1.71,2.09,1
VLL - BAR,(0 - 0),2 - 0,31,Season: #15201,5,4.7,1.57,0,1.5,2.55,0
ATA - JUV,(0 - 0),2 - 1,31,Season: #15201,5,4.7,1.57,0,1.54,2.4,1
BOL - NAP,(1 - 0),1 - 1,31,Season: #15201,5,4.7,1.57,1,1.58,2.35,1
CAG - ROM,(0 - 1),0 - 2,31,Season: #15201,5,4.7,1.57,2,1.36,3.05,0
COM - MON,(0 - 0),1 - 5,31,Season: #15201,5,4.7,1.57,2,1.54,2.45,1
FIO - UDI,(1 - 0),4 - 2,31,Season: #15201,5,4.7,1.57,0,1.79,1.99,1
GEN - VER,(2 - 1),3 - 4,31,Season: #15201,5,4.7,1.57,2,1.51,2.5,1
LAZ - MIL,(0 - 0),0 - 1,31,Season: #15201,5,4.7,1.57,2,1.68,2.14,0
PAR - LEC,(1 - 1),2 - 2,31,Season: #15201,5,4.7,1.57,1,1.51,2.5,1
TOR - EMP,(1 - 1),1 - 1,31,Season: #15201,5,4.7,1.57,1,1.74,2.05,1
VEN - INT,(0 - 2),0 - 4,31,Season: #15201,5,4.7,1.57,2,1.91,1.85,0
BOC - EIN,(0 - 1),0 - 2,31,Season: #15201,5,4.7,1.57,2,1.5,2.5,0
FCB - AUG,(0 - 1),1 - 1,31,Season: #15201,5,4.7,1.57,1,1.47,2.65,1
FRE - HOF,(1 - 1),2 - 3,31,Season: #15201,5,4.7,1.57,2,1.58,2.35,1
HEI - WOL,(0 - 1),2 - 2,31,Season: #15201,5,4.7,1.57,1,1.59,2.3,1
LEV - STU,(0 - 0),0 - 2,31,Season: #15201,5,4.7,1.57,2,1.78,1.99,0
MAI - MON,(0 - 0),1 - 1,31,Season: #15201,5,4.7,1.57,1,1.41,2.85,1
RBL - KIE,(0 - 0),2 - 1,31,Season: #15201,5,4.7,1.57,0,1.67,2.15,1
STP - DOR,(0 - 1),0 - 1,31,Season: #15201,5,4.7,1.57,2,1.48,2.6,0
UNI - WER,(0 - 1),1 - 1,31,Season: #15201,5,4.7,1.57,1,1.4,2.85,1
ANG - HAV,(1 - 1),2 - 3,31,Season: #15201,5,4.7,1.57,2,1.47,2.65,1
AUX - LIL,(0 - 0),1 - 1,31,Season: #15201,5,4.7,1.57,1,1.45,2.7,1
BRE - TOU,(1 - 2),2 - 3,31,Season: #15201,5,4.7,1.57,2,1.4,2.85,1
LEN - STE,(3 - 0),3 - 1,31,Season: #15201,5,4.7,1.57,0,1.65,2.2,1
LYO - NAN,(2 - 0),2 - 1,31,Season: #15201,5,4.7,1.57,0,1.46,2.65,1
MAR - STR,(0 - 0),0 - 2,31,Season: #15201,5,4.7,1.57,2,1.86,1.9,0
PSG - NIC,(2 - 0),3 - 0,31,Season: #15201,5,4.7,1.57,0,1.61,2.25,0
REI - ASM,(0 - 1),2 - 2,31,Season: #15201,5,4.7,1.57,1,1.54,2.4,1
REN - MPR,(1 - 0),3 - 3,31,Season: #15201,5,4.7,1.57,1,1.48,2.6,1
AJA - PEC,(0 - 0),0 - 0,31,Season: #15201,5,4.7,1.57,1,1.76,2.03,0
ALM - AZA,(1 - 2),1 - 2,31,Season: #15201,5,4.7,1.57,2,1.67,2.15,1
FEY - TWE,(2 - 1),2 - 1,31,Season: #15201,5,4.7,1.57,0,1.79,1.98,1
GAE - WIL,(0 - 1),3 - 2,31,Season: #15201,5,4.7,1.57,0,1.48,2.6,1
GRO - NAC,(2 - 1),3 - 2,31,Season: #15201,5,4.7,1.57,0,1.48,2.6,1
NEC - FOR,(1 - 1),2 - 1,31,Season: #15201,5,4.7,1.57,0,1.61,2.25,1
PSV - HER,(0 - 1),0 - 1,31,Season: #15201,5,4.7,1.57,2,2.02,1.76,0
SPA - RKC,(1 - 0),4 - 1,31,Season: #15201,5,4.7,1.57,0,1.41,2.8,1
UTR - HEE,(1 - 1),3 - 1,31,Season: #15201,5,4.7,1.57,0,1.44,2.7,1
ARO - EST,(3 - 0),7 - 0,31,Season: #15201,5,4.7,1.57,0,1.68,2.14,0
AVS - MOR,(0 - 1),1 - 1,31,Season: #15201,5,4.7,1.57,1,1.49,2.55,1
BEN - GUI,(2 - 0),4 - 0,31,Season: #15201,5,4.7,1.57,0,1.64,2.2,0
ETA - BRA,(0 - 3),0 - 5,31,Season: #15201,5,4.7,1.57,2,1.48,2.6,0
FAM - POR,(0 - 1),1 - 3,31,Season: #15201,5,4.7,1.57,2,1.56,2.35,1
NAC - CAS,(0 - 1),1 - 1,31,Season: #15201,5,4.7,1.57,1,1.37,3,1
RIO - BOA,(1 - 0),1 - 2,31,Season: #15201,5,4.7,1.57,2,1.45,2.65,1
SAN - GIL,(1 - 0),1 - 0,31,Season: #15201,5,4.7,1.57,0,1.31,3.3,0
SPO - FAR,(0 - 0),0 - 0,31,Season: #15201,5,4.7,1.57,1,1.81,1.96,0
AST - EVE,(1 - 0),2 - 1,32,Season: #15201,5,4.7,1.57,0,1.58,2.3,1
BOU - CRY,(2 - 0),3 - 0,32,Season: #15201,5,4.7,1.57,0,1.65,2.2,0
BRE - WHU,(0 - 0),0 - 0,32,Season: #15201,5,4.7,1.57,1,1.71,2.1,0
CHE - MCI,(0 - 0),2 - 1,32,Season: #15201,5,4.7,1.57,0,1.4,2.85,1
FUL - BHA,(0 - 1),0 - 1,32,Season: #15201,5,4.7,1.57,2,1.54,2.4,0
IPS - ARS,(0 - 1),1 - 1,32,Season: #15201,5,4.7,1.57,1,1.59,2.3,1
LEI - LIV,(0 - 1),0 - 1,32,Season: #15201,5,4.7,1.57,2,1.38,2.95,0
NOT - MUN,(1 - 0),4 - 0,32,Season: #15201,5,4.7,1.57,0,1.5,2.55,0
TOT - NEW,(0 - 0),1 - 0,32,Season: #15201,5,4.7,1.57,0,1.46,2.65,0
WOL - SOU,(0 - 1),1 - 1,32,Season: #15201,5,4.7,1.57,1,1.8,1.98,1
ESP - GET,(2 - 1),3 - 2,32,Season: #15201,5,4.7,1.57,0,1.64,2.2,1
LAS - ATM,(1 - 1),1 - 1,32,Season: #15201,5,4.7,1.57,1,1.62,2.24,1
MAL - ALA,(1 - 0),1 - 2,32,Season: #15201,5,4.7,1.57,2,1.94,1.83,1
OSA - ATH,(2 - 1),3 - 3,32,Season: #15201,5,4.7,1.57,1,1.62,2.24,1
RAY - CEL,(1 - 1),1 - 2,32,Season: #15201,5,4.7,1.57,2,1.64,2.21,1
RMA - LEG,(2 - 1),4 - 3,32,Season: #15201,5,4.7,1.57,0,1.97,1.8,1
RSO - GIR,(1 - 0),2 - 1,32,Season: #15201,5,4.7,1.57,0,1.62,2.25,1
SEV - BAR,(1 - 2),4 - 4,32,Season: #15201,5,4.7,1.57,1,1.45,2.7,1
VAL - VLL,(0 - 0),3 - 0,32,Season: #15201,5,4.7,1.57,0,1.61,2.25,0
VIL - BET,(1 - 0),1 - 0,32,Season: #15201,5,4.7,1.57,0,1.61,2.25,0
COM - LAZ,(1 - 1),1 - 2,32,Season: #15201,5,4.7,1.57,2,1.52,2.5,1
EMP - ATA,(0 - 1),1 - 2,32,Season: #15201,5,4.7,1.57,2,1.53,2.45,1
FIO - BOL,(0 - 1),2 - 3,32,Season: #15201,5,4.7,1.57,2,1.59,2.3,1
GEN - CAG,(1 - 0),3 - 0,32,Season: #15201,5,4.7,1.57,0,1.29,3.5,0
INT - MIL,(0 - 2),3 - 3,32,Season: #15201,5,4.7,1.57,1,2.08,1.72,1
NAP - LEC,(0 - 0),1 - 0,32,Season: #15201,5,4.7,1.57,0,1.62,2.24,0
PAR - JUV,(1 - 1),1 - 2,32,Season: #15201,5,4.7,1.57,2,1.66,2.17,1
ROM - UDI,(2 - 0),2 - 0,32,Season: #15201,5,4.7,1.57,0,1.74,2.05,0
TOR - MON,(1 - 0),3 - 2,32,Season: #15201,5,4.7,1.57,0,1.74,2.05,1
VER - VEN,(1 - 1),2 - 2,32,Season: #15201,5,4.7,1.57,1,1.54,2.45,1
AUG - DOR,(0 - 2),1 - 2,32,Season: #15201,5,4.7,1.57,2,1.39,2.9,1
BOC - MAI,(0 - 0),3 - 2,32,Season: #15201,5,4.7,1.57,0,1.36,3.05,1
FCB - HEI,(1 - 1),2 - 4,32,Season: #15201,5,4.7,1.57,2,1.51,2.5,1
KIE - STP,(0 - 0),1 - 1,32,Season: #15201,5,4.7,1.57,1,1.46,2.65,1
MON - FRE,(1 - 1),1 - 1,32,Season: #15201,5,4.7,1.57,1,1.69,2.12,1
RBL - WER,(0 - 0),2 - 0,32,Season: #15201,5,4.7,1.57,0,1.66,2.18,0
STU - EIN,(2 - 0),3 - 1,32,Season: #15201,5,4.7,1.57,0,1.55,2.4,1
UNI - LEV,(1 - 0),1 - 1,32,Season: #15201,5,4.7,1.57,1,1.66,2.17,1
WOL - HOF,(0 - 1),1 - 4,32,Season: #15201,5,4.7,1.57,2,1.56,2.35,1
ANG - PSG,(0 - 3),0 - 3,32,Season: #15201,5,4.7,1.57,2,1.58,2.35,0
HAV - AUX,(0 - 1),0 - 3,32,Season: #15201,5,4.7,1.57,2,1.39,2.95,0
LEN - NIC,(0 - 0),2 - 1,32,Season: #15201,5,4.7,1.57,0,1.64,2.2,1
LIL - REN,(3 - 0),3 - 1,32,Season: #15201,5,4.7,1.57,0,1.51,2.5,1
NAN - MAR,(0 - 0),0 - 1,32,Season: #15201,5,4.7,1.57,2,1.57,2.35,0
REI - BRE,(1 - 0),3 - 1,32,Season: #15201,5,4.7,1.57,0,1.44,2.7,1
STE - ASM,(2 - 1),2 - 2,32,Season: #15201,5,4.7,1.57,1,1.51,2.5,1
STR - MPR,(1 - 0),3 - 0,32,Season: #15201,5,4.7,1.57,0,1.52,2.5,0
TOU - LYO,(0 - 1),1 - 1,32,Season: #15201,5,4.7,1.57,1,1.44,2.75,1
GAE - AJA,(0 - 1),0 - 2,32,Season: #15201,5,4.7,1.57,2,1.63,2.22,0
GRO - FEY,(3 - 1),3 - 3,32,Season: #15201,5,4.7,1.57,1,1.62,2.24,1
HER - FOR,(0 - 0),1 - 2,32,Season: #15201,5,4.7,1.57,2,1.73,2.06,1
NAC - HEE,(1 - 1),3 - 4,32,Season: #15201,5,4.7,1.57,2,1.41,2.85,1
PEC - ALM,(1 - 0),2 - 0,32,Season: #15201,5,4.7,1.57,0,1.59,2.3,0
PSV - RKC,(1 - 0),2 - 1,32,Season: #15201,5,4.7,1.57,0,1.78,1.99,1
SPA - AZA,(0 - 1),1 - 1,32,Season: #15201,5,4.7,1.57,1,1.67,2.15,1
TWE - NEC,(3 - 0),5 - 2,32,Season: #15201,5,4.7,1.57,0,1.58,2.35,1
UTR - WIL,(0 - 1),1 - 1,32,Season: #15201,5,4.7,1.57,1,1.53,2.45,1
AVS - CAS,(3 - 0),4 - 0,32,Season: #15201,5,4.7,1.57,0,1.51,2.5,0
BOA - BEN,(2 - 2),2 - 2,32,Season: #15201,5,4.7,1.57,1,1.64,2.2,1
BRA - SPO,(0 - 1),0 - 3,32,Season: #15201,5,4.7,1.57,2,1.61,2.3,0
FAM - ARO,(0 - 0),1 - 1,32,Season: #15201,5,4.7,1.57,1,1.55,2.4,1
GIL - POR,(1 - 0),1 - 2,32,Season: #15201,5,4.7,1.57,2,1.54,2.4,1
MOR - GUI,(0 - 0),1 - 1,32,Season: #15201,5,4.7,1.57,1,1.44,2.7,1
NAC - EST,(0 - 1),1 - 2,32,Season: #15201,5,4.7,1.57,2,1.42,2.8,1
RIO - FAR,(1 - 0),1 - 0,32,Season: #15201,5,4.7,1.57,0,1.46,2.65,0
SAN - ETA,(1 - 0),2 - 0,32,Season: #15201,5,4.7,1.57,0,1.35,3.1,0
AST - CHE,(0 - 1),1 - 1,33,Season: #15201,5,4.7,1.57,1,1.4,2.85,1
BOU - FUL,(1 - 0),4 - 1,33,Season: #15201,5,4.7,1.57,0,1.67,2.15,1
CRY - WHU,(1 - 1),2 - 1,33,Season: #15201,5,4.7,1.57,0,1.58,2.35,1
LEI - ARS,(1 - 0),2 - 1,33,Season: #15201,5,4.7,1.57,0,1.53,2.45,1
LIV - BHA,(1 - 0),2 - 0,33,Season: #15201,5,4.7,1.57,0,1.38,2.95,0
MCI - NOT,(0 - 1),1 - 1,33,Season: #15201,5,4.7,1.57,1,1.62,2.25,1
MUN - BRE,(0 - 1),1 - 1,33,Season: #15201,5,4.7,1.57,1,1.71,2.09,1
NEW - IPS,(1 - 0),3 - 1,33,Season: #15201,5,4.7,1.57,0,1.6,2.3,1
SOU - EVE,(1 - 1),1 - 1,33,Season: #15201,5,4.7,1.57,1,1.72,2.08,1
TOT - WOL,(2 - 0),2 - 0,33,Season: #15201,5,4.7,1.57,0,1.63,2.23,0
ALA - CEL,(0 - 0),1 - 1,33,Season: #15201,5,4.7,1.57,1,1.72,2.07,1
ATM - RAY,(4 - 0),7 - 0,33,Season: #15201,5,4.7,1.57,0,2.03,1.76,0
GIR - BET,(2 - 0),2 - 0,33,Season: #15201,5,4.7,1.57,0,1.56,2.35,0
LAS - LEG,(0 - 0),3 - 2,33,Season: #15201,5,4.7,1.57,0,1.62,2.24,1
MAL - GET,(1 - 0),1 - 0,33,Season: #15201,5,4.7,1.57,0,1.9,1.87,0
OSA - ESP,(2 - 0),4 - 0,33,Season: #15201,5,4.7,1.57,0,1.35,3.1,0
RMA - BAR,(2 - 0),3 - 0,33,Season: #15201,5,4.7,1.57,0,1.58,2.35,0
RSO - VAL,(1 - 1),3 - 2,33,Season: #15201,5,4.7,1.57,0,1.69,2.13,1
SEV - VLL,(0 - 0),4 - 0,33,Season: #15201,5,4.7,1.57,0,1.58,2.35,0
VIL - ATH,(0 - 1),0 - 2,33,Season: #15201,5,4.7,1.57,2,1.77,2.01,0
ATA - MON,(0 - 0),2 - 1,33,Season: #15201,5,4.7,1.57,0,1.55,2.4,1
BOL - ROM,(2 - 0),4 - 1,33,Season: #15201,5,4.7,1.57,0,1.53,2.45,1
INT - COM,(1 - 0),3 - 0,33,Season: #15201,5,4.7,1.57,0,2.02,1.76,0
JUV - LEC,(0 - 0),1 - 0,33,Season: #15201,5,4.7,1.57,0,1.63,2.22,0
LAZ - TOR,(2 - 0),3 - 0,33,Season: #15201,5,4.7,1.57,0,1.7,2.1,0
MIL - VER,(2 - 0),2 - 0,33,Season: #15201,5,4.7,1.57,0,1.91,1.85,0
NAP - FIO,(0 - 2),0 - 2,33,Season: #15201,5,4.7,1.57,2,1.67,2.16,0
PAR - EMP,(0 - 0),1 - 1,33,Season: #15201,5,4.7,1.57,1,1.58,2.35,1
UDI - GEN,(3 - 0),3 - 1,33,Season: #15201,5,4.7,1.57,0,1.6,2.3,1
VEN - CAG,(0 - 3),1 - 4,33,Season: #15201,5,4.7,1.57,2,1.3,3.4,1
AUG - KIE,(1 - 0),3 - 0,33,Season: #15201,5,4.7,1.57,0,1.38,2.95,0
DOR - HEI,(0 - 1),0 - 3,33,Season: #15201,5,4.7,1.57,2,1.52,2.5,0
FRE - BOC,(1 - 0),1 - 0,33,Season: #15201,5,4.7,1.57,0,1.62,2.25,0
HOF - MON,(1 - 0),5 - 1,33,Season: #15201,5,4.7,1.57,0,1.5,2.55,1
RBL - LEV,(2 - 0),2 - 0,33,Season: #15201,5,4.7,1.57,0,1.85,1.92,0
STP - WER,(1 - 0),2 - 2,33,Season: #15201,5,4.7,1.57,1,1.49,2.55,1
STU - MAI,(1 - 1),4 - 1,33,Season: #15201,5,4.7,1.57,0,1.47,2.6,1
UNI - EIN,(0 - 0),0 - 2,33,Season: #15201,5,4.7,1.57,2,1.45,2.7,0
WOL - FCB,(1 - 1),1 - 3,33,Season: #15201,5,4.7,1.57,2,1.53,2.45,1
AUX - ANG,(1 - 2),3 - 2,33,Season: #15201,5,4.7,1.57,0,1.42,2.8,1
LEN - PSG,(0 - 0),0 - 2,33,Season: #15201,5,4.7,1.57,2,1.74,2.05,0
NAN - MPR,(1 - 0),2 - 0,33,Season: #15201,5,4.7,1.57,0,1.37,3,0
NIC - ASM,(0 - 1),0 - 1,33,Season: #15201,5,4.7,1.57,2,1.53,2.45,0
REI - LYO,(2 - 1),2 - 4,33,Season: #15201,5,4.7,1.57,2,1.47,2.65,1
REN - HAV,(1 - 0),1 - 1,33,Season: #15201,5,4.7,1.57,1,1.53,2.45,1
STE - BRE,(2 - 1),4 - 1,33,Season: #15201,5,4.7,1.57,0,1.4,2.85,1
STR - LIL,(0 - 0),1 - 0,33,Season: #15201,5,4.7,1.57,0,1.57,2.35,0
TOU - MAR,(0 - 0),0 - 1,33,Season: #15201,5,4.7,1.57,2,1.62,2.24,0
FOR - TWE,(0 - 1),0 - 1,33,Season: #15201,5,4.7,1.57,2,1.81,1.96,0
GAE - ALM,(0 - 1),2 - 2,33,Season: #15201,5,4.7,1.57,1,1.63,2.22,1
HEE - FEY,(0 - 2),0 - 4,33,Season: #15201,5,4.7,1.57,2,1.52,2.5,0
NEC - GRO,(0 - 1),2 - 1,33,Season: #15201,5,4.7,1.57,0,1.39,2.9,1
PEC - SPA,(1 - 0),1 - 0,33,Season: #15201,5,4.7,1.57,0,1.59,2.3,0
PSV - AZA,(1 - 1),1 - 2,33,Season: #15201,5,4.7,1.57,2,1.95,1.82,1
RKC - HER,(0 - 0),3 - 1,33,Season: #15201,5,4.7,1.57,0,1.36,3.05,1
UTR - AJA,(0 - 2),1 - 2,33,Season: #15201,5,4.7,1.57,2,1.58,2.3,1
WIL - NAC,(1 - 1),1 - 1,33,Season: #15201,5,4.7,1.57,1,1.43,2.75,1
BEN - RIO,(3 - 0),4 - 0,33,Season: #15201,5,4.7,1.57,0,1.66,2.17,0
BRA - FAR,(1 - 1),3 - 1,33,Season: #15201,5,4.7,1.57,0,1.68,2.14,1
CAS - GUI,(1 - 0),2 - 0,33,Season: #15201,5,4.7,1.57,0,1.46,2.65,0
EST - AVS,(0 - 1),0 - 2,33,Season: #15201,5,4.7,1.57,2,1.58,2.35,0
GIL - ARO,(0 - 0),3 - 1,33,Season: #15201,5,4.7,1.57,0,1.49,2.55,1
MOR - BOA,(0 - 1),0 - 1,33,Season: #15201,5,4.7,1.57,2,1.5,2.55,0
NAC - FAM,(2 - 0),2 - 2,33,Season: #15201,5,4.7,1.57,1,1.33,3.2,1
POR - ETA,(1 - 1),3 - 1,33,Season: #15201,5,4.7,1.57,0,1.73,2.06,1
SAN - SPO,(1 - 1),2 - 1,33,Season: #15201,5,4.7,1.57,0,1.51,2.5,1
ARS - BHA,(0 - 2),1 - 2,34,Season: #15201,5,4.7,1.57,2,1.52,2.45,1
BOU - LIV,(1 - 1),1 - 1,34,Season: #15201,5,4.7,1.57,1,1.44,2.7,1
BRE - MCI,(1 - 1),1 - 1,34,Season: #15201,5,4.7,1.57,1,1.66,2.17,1
CRY - MUN,(1 - 1),3 - 2,34,Season: #15201,5,4.7,1.57,0,1.54,2.4,1
EVE - CHE,(3 - 1),4 - 3,34,Season: #15201,5,4.7,1.57,0,1.47,2.6,1
IPS - WOL,(2 - 2),2 - 2,34,Season: #15201,5,4.7,1.57,1,1.63,2.23,1
NEW - LEI,(2 - 1),4 - 2,34,Season: #15201,5,4.7,1.57,0,1.54,2.4,1
NOT - AST,(1 - 1),3 - 3,34,Season: #15201,5,4.7,1.57,1,1.49,2.55,1
SOU - TOT,(1 - 1),2 - 1,34,Season: #15201,5,4.7,1.57,0,1.63,2.22,1
WHU - FUL,(2 - 0),5 - 1,34,Season: #15201,5,4.7,1.57,0,1.64,2.21,1
ATH - GIR,(1 - 0),3 - 0,34,Season: #15201,5,4.7,1.57,0,1.77,2.01,0
ATM - ALA,(1 - 0),2 - 1,34,Season: #15201,5,4.7,1.57,0,2.05,1.74,1
BAR - LAS,(0 - 0),0 - 0,34,Season: #15201,5,4.7,1.57,1,1.59,2.3,0
BET - RSO,(0 - 1),1 - 1,34,Season: #15201,5,4.7,1.57,1,1.69,2.13,1
ESP - VIL,(0 - 0),2 - 1,34,Season: #15201,5,4.7,1.57,0,1.45,2.65,1
GET - CEL,(0 - 1),0 - 3,34,Season: #15201,5,4.7,1.57,2,1.63,2.22,0
LEG - RAY,(0 - 0),0 - 2,34,Season: #15201,5,4.7,1.57,2,1.93,1.84,0
MAL - OSA,(0 - 1),0 - 3,34,Season: #15201,5,4.7,1.57,2,1.54,2.4,0
VAL - SEV,(3 - 0),3 - 1,34,Season: #15201,5,4.7,1.57,0,1.53,2.45,1
VLL - RMA,(0 - 4),0 - 4,34,Season: #15201,5,4.7,1.57,2,1.65,2.19,0
