Teams,Half_Time_Score,Full_Time_Score,Week,Season,Home,Draw,Away,Team_Winner,Yes,No,BTTS_Winner
AJA - HER,(0 - 0),0 - 0,1,Season: #15195,1.37,5.25,7.75,1,1.58,2.3,0
GAE - FOR,(1 - 1),1 - 1,1,Season: #15195,2.07,3.65,3.5,1,1.78,1.99,1
HEE - NAC,(3 - 0),5 - 2,1,Season: #15195,1.59,4.75,4.75,0,1.87,1.89,1
NEC - PSV,(0 - 1),0 - 3,1,Season: #15195,4.25,4.05,1.77,2,1.46,2.65,0
PEC - ALM,(1 - 0),1 - 0,1,Season: #15195,1.91,4,3.65,0,2.02,1.76,0
SPA - GRO,(0 - 0),2 - 0,1,Season: #15195,1.74,4.35,4.15,0,1.5,2.5,0
TWE - RKC,(2 - 0),3 - 1,1,Season: #15195,1.35,5.75,7.5,0,1.77,2,1
UTR - AZA,(0 - 0),1 - 0,1,Season: #15195,2.3,3.75,2.95,0,1.55,2.4,0
WIL - FEY,(0 - 0),1 - 0,1,Season: #15195,5.25,4.6,1.57,0,1.44,2.75,0
ARO - AVS,(0 - 1),2 - 1,1,Season: #15195,1.9,3.85,3.8,0,1.53,2.45,1
BEN - GUI,(0 - 1),0 - 1,1,Season: #15195,1.58,4.45,5.25,2,1.54,2.45,0
BOA - CAS,(2 - 0),2 - 0,1,Season: #15195,1.63,4.4,4.85,0,1.47,2.6,0
BRA - SAN,(2 - 0),5 - 0,1,Season: #15195,1.36,5.75,7.5,0,1.58,2.35,0
EST - FAR,(1 - 0),1 - 0,1,Season: #15195,1.66,4.3,4.7,0,1.58,2.35,0
ETA - MOR,(1 - 1),1 - 2,1,Season: #15195,1.94,4.2,3.4,2,1.46,2.65,1
GIL - FAM,(1 - 0),1 - 2,1,Season: #15195,2.3,4.2,2.65,2,1.72,2.08,1
POR - NAC,(2 - 0),3 - 0,1,Season: #15195,1.25,6.5,11.5,0,1.4,2.85,0
SPO - RIO,(1 - 0),3 - 0,1,Season: #15195,1.35,5.5,8,0,1.41,2.85,0
ARS - TOT,(0 - 0),2 - 1,2,Season: #15195,1.79,4.15,4.05,0,1.66,2.16,1
AST - LIV,(0 - 0),1 - 2,2,Season: #15195,2.11,4.2,3,2,1.4,2.85,1
BHA - FUL,(0 - 0),0 - 1,2,Season: #15195,1.57,4.5,5.25,2,1.74,2.05,0
CRY - WHU,(0 - 1),1 - 1,2,Season: #15195,2.5,3.7,2.7,1,1.54,2.4,1
EVE - MUN,(0 - 0),0 - 0,2,Season: #15195,3.15,3.85,2.15,1,1.59,2.3,0
IPS - CHE,(1 - 0),3 - 2,2,Season: #15195,3.6,4.15,1.9,0,1.47,2.65,1
LEI - NOT,(1 - 1),7 - 2,2,Season: #15195,2.15,3.95,3.05,0,1.47,2.65,1
NEW - BRE,(1 - 0),1 - 0,2,Season: #15195,1.74,4,4.5,0,1.7,2.1,0
SOU - BOU,(1 - 1),2 - 1,2,Season: #15195,2.7,3.5,2.55,0,1.6,2.3,1
WOL - MCI,(0 - 1),0 - 3,2,Season: #15195,3.45,3.85,2.02,2,1.58,2.35,0
ALA - RMA,(0 - 2),0 - 2,2,Season: #15195,3.4,3.3,2.24,2,2,1.78,0
ATM - VLL,(1 - 0),2 - 1,2,Season: #15195,1.42,4.65,7.75,0,1.54,2.45,1
BAR - MAL,(0 - 0),0 - 0,2,Season: #15195,1.36,5.25,8.5,1,1.61,2.25,0
GET - CEL,(0 - 0),0 - 0,2,Season: #15195,2.5,3.5,2.8,1,1.58,2.35,0
LAS - ATH,(1 - 1),5 - 1,2,Season: #15195,4,3.6,1.92,0,1.63,2.23,1
LEG - GIR,(0 - 0),1 - 1,2,Season: #15195,2.45,3.45,2.9,1,1.98,1.8,1
RAY - VIL,(1 - 3),2 - 3,2,Season: #15195,2.55,3.4,2.8,2,1.68,2.13,1
RSO - OSA,(1 - 0),3 - 0,2,Season: #15195,1.37,5.25,7.75,0,1.76,2.02,0
SEV - ESP,(0 - 0),4 - 0,2,Season: #15195,1.66,4.35,4.65,0,1.58,2.3,0
VAL - BET,(3 - 0),4 - 3,2,Season: #15195,2.1,3.65,3.4,0,1.62,2.25,1
BOL - MIL,(0 - 0),1 - 1,2,Season: #15195,3.5,3.55,2.1,1,1.38,2.95,1
COM - GEN,(0 - 0),2 - 1,2,Season: #15195,2.09,3.9,3.2,0,1.5,2.55,1
EMP - MON,(1 - 0),3 - 1,2,Season: #15195,2.7,3.6,2.55,0,2.02,1.76,1
FIO - ATA,(0 - 0),1 - 2,2,Season: #15195,2.65,3.65,2.55,2,1.65,2.19,1
INT - LAZ,(1 - 0),4 - 1,2,Season: #15195,1.71,3.7,5.25,0,1.6,2.3,1
JUV - CAG,(2 - 2),3 - 3,2,Season: #15195,1.4,5.25,7,1,1.74,2.04,1
NAP - ROM,(1 - 0),2 - 0,2,Season: #15195,2.04,3.7,3.5,0,1.5,2.5,0
PAR - VEN,(1 - 0),1 - 3,2,Season: #15195,2.18,3.75,3.1,2,1.49,2.55,1
TOR - VER,(1 - 0),1 - 0,2,Season: #15195,1.89,3.6,4.2,0,1.9,1.86,0
UDI - LEC,(1 - 1),2 - 1,2,Season: #15195,2.24,3.55,3.15,0,1.62,2.24,1
AUG - RBL,(0 - 2),0 - 3,2,Season: #15195,3.75,4.15,1.86,2,1.67,2.15,0
DOR - BOC,(0 - 0),0 - 0,2,Season: #15195,1.49,5,5.75,1,1.62,2.25,0
EIN - HEI,(0 - 0),0 - 1,2,Season: #15195,1.61,4.5,4.9,2,1.51,2.5,0
FCB - STU,(1 - 1),3 - 2,2,Season: #15195,1.88,4.2,3.6,0,1.43,2.75,1
HOF - KIE,(0 - 0),0 - 0,2,Season: #15195,1.62,4.65,4.65,1,1.5,2.5,0
MAI - LEV,(2 - 0),4 - 0,2,Season: #15195,4.8,4.35,1.65,0,1.55,2.4,0
MON - WER,(2 - 0),4 - 0,2,Season: #15195,1.7,4.3,4.45,0,1.56,2.4,0
UNI - STP,(0 - 1),0 - 1,2,Season: #15195,2.08,4.1,3.1,2,1.35,3.1,0
WOL - FRE,(0 - 0),0 - 0,2,Season: #15195,2.22,3.55,3.15,1,1.46,2.65,0
ASM - PSG,(0 - 0),2 - 1,2,Season: #15195,2.4,3.7,2.85,0,1.59,2.3,1
AUX - LIL,(0 - 2),1 - 2,2,Season: #15195,3.25,4.1,2.03,2,1.42,2.8,1
MPR - REI,(2 - 1),2 - 1,2,Season: #15195,2.19,4,2.95,0,1.4,2.85,1
NAN - MAR,(1 - 1),2 - 3,2,Season: #15195,4.05,4.15,1.79,2,1.48,2.6,1
NIC - HAV,(2 - 0),3 - 1,2,Season: #15195,1.41,5.25,6.5,0,1.67,2.15,1
REN - ANG,(1 - 1),1 - 1,2,Season: #15195,1.61,4.6,4.85,1,1.47,2.65,1
STE - LEN,(2 - 0),2 - 2,2,Season: #15195,2.6,3.7,2.55,1,1.72,2.07,1
STR - BRE,(0 - 0),0 - 0,2,Season: #15195,2.17,4,3,1,1.51,2.5,0
TOU - LYO,(1 - 1),3 - 2,2,Season: #15195,2.6,4,2.4,0,1.54,2.45,1
AJA - NEC,(0 - 0),1 - 1,2,Season: #15195,1.41,5.25,6.75,1,1.73,2.06,1
AZA - PEC,(1 - 0),2 - 1,2,Season: #15195,1.42,4.95,7,0,1.64,2.2,1
FEY - HER,(0 - 1),2 - 1,2,Season: #15195,1.33,5.5,8.75,0,1.78,1.99,1
HEE - ALM,(1 - 1),1 - 2,2,Season: #15195,1.59,4.75,4.75,2,1.6,2.3,1
PSV - SPA,(2 - 0),2 - 2,2,Season: #15195,1.37,5,8.5,1,1.55,2.4,1
RKC - FOR,(0 - 2),0 - 2,2,Season: #15195,2.22,3.95,2.9,2,1.58,2.35,0
TWE - NAC,(0 - 1),0 - 1,2,Season: #15195,1.38,5.25,7.75,2,1.41,2.85,0
UTR - GRO,(2 - 0),3 - 1,2,Season: #15195,1.43,5.25,6.5,0,1.87,1.9,1
WIL - GAE,(0 - 1),1 - 1,2,Season: #15195,2.5,4.05,2.5,1,1.26,3.7,1
ARO - GIL,(2 - 1),3 - 1,2,Season: #15195,1.75,4.25,4.2,0,1.68,2.14,1
BRA - NAC,(2 - 0),2 - 0,2,Season: #15195,1.32,6,8,0,1.61,2.3,0
CAS - MOR,(1 - 0),5 - 0,2,Season: #15195,1.94,4.1,3.45,0,1.47,2.65,0
EST - AVS,(0 - 1),0 - 1,2,Season: #15195,1.86,4,3.85,2,1.43,2.75,0
ETA - BEN,(1 - 1),1 - 1,2,Season: #15195,4.5,4.25,1.69,1,1.44,2.7,1
FAM - BOA,(2 - 0),3 - 1,2,Season: #15195,2.4,3.95,2.65,0,1.38,2.95,1
POR - SPO,(1 - 0),2 - 0,2,Season: #15195,2.16,3.6,3.25,0,1.66,2.18,0
RIO - GUI,(0 - 0),2 - 1,2,Season: #15195,2.5,4.05,2.5,0,1.55,2.4,1
SAN - FAR,(2 - 0),2 - 0,2,Season: #15195,1.86,4.3,3.6,0,1.4,2.85,0
ARS - NOT,(0 - 0),3 - 0,3,Season: #15195,1.35,5.5,8,0,1.42,2.8,0
CHE - MCI,(1 - 3),2 - 4,3,Season: #15195,2.4,4.05,2.65,2,1.46,2.65,1
EVE - BRE,(0 - 0),1 - 1,3,Season: #15195,2.4,3.5,2.95,1,1.65,2.19,1
FUL - NEW,(3 - 0),4 - 0,3,Season: #15195,3.25,3.85,2.09,0,1.65,2.19,0
IPS - CRY,(1 - 0),2 - 0,3,Season: #15195,2.65,3.7,2.5,0,1.57,2.35,0
LIV - LEI,(1 - 0),2 - 1,3,Season: #15195,1.38,5.75,7,0,1.61,2.25,1
MUN - AST,(1 - 1),2 - 2,3,Season: #15195,2.04,4,3.25,1,1.47,2.6,1
TOT - SOU,(1 - 1),1 - 2,3,Season: #15195,1.61,4.25,5.25,2,1.61,2.25,1
WHU - BOU,(1 - 0),1 - 1,3,Season: #15195,2.03,3.8,3.45,1,1.67,2.16,1
WOL - BHA,(1 - 0),2 - 0,3,Season: #15195,2.8,3.7,2.35,0,1.51,2.5,0
ALA - RAY,(1 - 0),1 - 1,3,Season: #15195,1.9,3.35,4.45,1,1.85,1.91,1
BAR - VAL,(1 - 0),2 - 1,3,Season: #15195,1.58,4.45,5.25,0,1.61,2.25,1
CEL - ATM,(2 - 3),3 - 3,3,Season: #15195,3.15,3.55,2.22,1,1.72,2.07,1
GIR - RSO,(1 - 0),3 - 2,3,Season: #15195,2.25,3.6,3.05,0,1.47,2.6,1
LEG - ESP,(0 - 0),2 - 0,3,Season: #15195,1.88,3.75,4,0,1.89,1.87,0
MAL - ATH,(0 - 1),0 - 2,3,Season: #15195,3.8,3.25,2.12,2,1.67,2.16,0
RMA - OSA,(2 - 2),6 - 2,3,Season: #15195,1.24,6.5,11.5,0,1.68,2.14,1
SEV - GET,(2 - 1),3 - 2,3,Season: #15195,1.56,4.2,6,0,1.55,2.4,1
VIL - LAS,(2 - 1),4 - 1,3,Season: #15195,1.43,4.95,6.75,0,1.65,2.19,1
VLL - BET,(1 - 1),1 - 1,3,Season: #15195,2.5,3.5,2.8,1,1.65,2.19,1
BOL - CAG,(1 - 0),1 - 0,3,Season: #15195,1.64,4.6,4.5,0,1.42,2.8,0
EMP - LEC,(0 - 2),2 - 2,3,Season: #15195,2.3,3.75,2.95,1,1.57,2.35,1
INT - COM,(1 - 0),4 - 0,3,Season: #15195,1.39,4.7,8.75,0,1.71,2.09,0
JUV - VEN,(0 - 0),1 - 0,3,Season: #15195,1.45,4.8,6.75,0,2.04,1.74,0
LAZ - FIO,(1 - 1),3 - 4,3,Season: #15195,2.14,3.65,3.3,2,1.49,2.55,1
MIL - NAP,(0 - 0),2 - 0,3,Season: #15195,2.19,3.45,3.35,0,1.42,2.8,0
MON - GEN,(2 - 0),4 - 2,3,Season: #15195,1.91,3.95,3.7,0,1.69,2.13,1
ROM - ATA,(0 - 0),0 - 0,3,Season: #15195,2.35,3.75,2.8,1,1.72,2.07,0
TOR - UDI,(0 - 0),1 - 0,3,Season: #15195,2.06,3.35,3.8,0,1.49,2.55,0
VER - PAR,(0 - 0),1 - 1,3,Season: #15195,2.4,3.55,2.95,1,1.7,2.1,1
DOR - LEV,(0 - 2),0 - 4,3,Season: #15195,2.55,3.6,2.65,2,1.38,2.95,0
EIN - RBL,(0 - 2),0 - 2,3,Season: #15195,2.45,3.7,2.7,2,1.44,2.7,0
FRE - MAI,(0 - 0),1 - 0,3,Season: #15195,1.6,4.6,4.9,0,1.52,2.5,0
HEI - FCB,(0 - 0),0 - 1,3,Season: #15195,3.35,4.2,1.96,2,1.56,2.4,0
HOF - STP,(3 - 0),5 - 0,3,Season: #15195,1.75,4.3,4.15,0,1.58,2.35,0
KIE - WOL,(0 - 0),1 - 2,3,Season: #15195,2.7,3.8,2.45,2,1.52,2.45,1
MON - STU,(0 - 0),1 - 1,3,Season: #15195,2.3,3.8,2.9,1,1.62,2.24,1
UNI - AUG,(0 - 0),2 - 1,3,Season: #15195,2,4.35,3.15,0,1.55,2.4,1
WER - BOC,(1 - 2),2 - 3,3,Season: #15195,1.98,4.1,3.35,2,1.72,2.07,1
ASM - MPR,(0 - 0),1 - 1,3,Season: #15195,1.55,4.65,5.5,1,1.74,2.04,1
AUX - ANG,(1 - 1),1 - 1,3,Season: #15195,2.13,4.1,3,1,1.43,2.75,1
BRE - NIC,(0 - 1),0 - 2,3,Season: #15195,2.45,4.1,2.55,2,1.43,2.75,0
HAV - LIL,(1 - 2),1 - 5,3,Season: #15195,3.75,4.25,1.84,2,1.48,2.6,1
LEN - REI,(0 - 0),0 - 0,3,Season: #15195,1.84,3.95,4,1,1.41,2.85,0
LYO - REN,(1 - 1),1 - 4,3,Season: #15195,1.98,4.1,3.35,2,1.63,2.22,1
MAR - TOU,(0 - 1),1 - 1,3,Season: #15195,1.46,4.75,6.5,1,1.45,2.65,1
NAN - PSG,(2 - 3),3 - 4,3,Season: #15195,4.65,4.5,1.64,2,1.53,2.45,1
STE - STR,(1 - 0),2 - 1,3,Season: #15195,1.81,4.15,3.95,0,1.55,2.4,1
AJA - SPA,(2 - 0),5 - 0,3,Season: #15195,1.47,4.75,6.25,0,1.75,2.04,0
ALM - TWE,(0 - 1),0 - 1,3,Season: #15195,3.75,3.95,1.9,2,1.87,1.9,0
FOR - NAC,(0 - 0),2 - 0,3,Season: #15195,1.84,3.85,4.15,0,1.48,2.6,0
GAE - HER,(1 - 0),1 - 0,3,Season: #15195,1.87,4,3.8,0,1.48,2.6,0
GRO - AZA,(0 - 0),0 - 1,3,Season: #15195,3.7,4.1,1.89,2,1.95,1.82,0
NEC - FEY,(0 - 0),3 - 2,3,Season: #15195,3.7,4.05,1.89,0,1.36,3.05,1
PEC - HEE,(0 - 2),1 - 3,3,Season: #15195,2.35,4.1,2.65,2,1.51,2.5,1
PSV - UTR,(1 - 0),1 - 0,3,Season: #15195,1.59,4.2,5.5,0,1.58,2.3,0
WIL - RKC,(0 - 1),1 - 1,3,Season: #15195,2.09,4.55,2.85,1,1.43,2.75,1
BOA - ARO,(0 - 0),0 - 1,3,Season: #15195,1.9,3.85,3.85,2,1.53,2.45,0
BRA - SPO,(3 - 1),4 - 1,3,Season: #15195,2.45,3.7,2.7,0,1.43,2.75,1
EST - GIL,(1 - 1),4 - 1,3,Season: #15195,1.71,4.4,4.25,0,1.58,2.35,1
ETA - CAS,(1 - 2),1 - 2,3,Season: #15195,2.04,4.1,3.2,2,1.37,3,1
FAM - MOR,(1 - 1),1 - 2,3,Season: #15195,1.72,4.45,4.15,2,1.65,2.19,1
FAR - NAC,(1 - 1),1 - 2,3,Season: #15195,2.07,4.2,3.1,2,1.31,3.3,1
POR - GUI,(2 - 0),2 - 0,3,Season: #15195,1.57,4.45,5.25,0,1.58,2.35,0
RIO - BEN,(0 - 0),0 - 1,3,Season: #15195,3.9,4.1,1.82,2,1.39,2.9,0
SAN - AVS,(0 - 1),2 - 1,3,Season: #15195,2.13,4.1,3,0,1.75,2.04,1
ARS - LIV,(0 - 1),1 - 3,4,Season: #15195,1.81,4.3,3.8,2,1.61,2.3,1
BHA - NEW,(1 - 1),3 - 1,4,Season: #15195,2.12,4,3.1,0,1.54,2.45,1
BOU - IPS,(0 - 0),1 - 1,4,Season: #15195,1.64,4.25,4.95,1,1.41,2.8,1
BRE - AST,(1 - 1),4 - 1,4,Season: #15195,2.8,3.6,2.45,0,1.53,2.45,1
CHE - WOL,(1 - 0),1 - 1,4,Season: #15195,1.64,4.35,4.8,1,1.52,2.5,1
FUL - EVE,(1 - 1),1 - 2,4,Season: #15195,2.22,3.7,3.05,2,1.64,2.21,1
LEI - MUN,(1 - 0),2 - 1,4,Season: #15195,3.65,4.15,1.89,0,1.6,2.3,1
MCI - CRY,(3 - 0),3 - 2,4,Season: #15195,1.54,4.6,5.5,0,1.5,2.55,1
SOU - NOT,(2 - 0),3 - 1,4,Season: #15195,2.03,3.7,3.5,0,1.52,2.45,1
TOT - WHU,(1 - 0),1 - 0,4,Season: #15195,1.93,4,3.55,0,1.67,2.15,0
ATH - VAL,(1 - 0),1 - 0,4,Season: #15195,1.66,3.85,5.5,0,2.01,1.77,0
BAR - VLL,(1 - 2),3 - 2,4,Season: #15195,1.43,4.9,7,0,1.95,1.82,1
BET - ATM,(0 - 0),1 - 1,4,Season: #15195,2.6,3.35,2.75,1,1.73,2.06,1
CEL - SEV,(2 - 0),4 - 1,4,Season: #15195,2.1,3.85,3.25,0,1.52,2.45,1
GET - LEG,(1 - 0),1 - 1,4,Season: #15195,2.6,3.2,2.9,1,1.67,2.16,1
LAS - ALA,(1 - 1),2 - 1,4,Season: #15195,2.65,3.4,2.7,0,1.53,2.45,1
MAL - VIL,(0 - 1),1 - 3,4,Season: #15195,2.8,3.4,2.55,2,1.39,2.9,1
OSA - RAY,(0 - 0),2 - 2,4,Season: #15195,2.02,3.75,3.5,1,1.63,2.22,1
RMA - GIR,(0 - 0),1 - 1,4,Season: #15195,1.52,4.45,6,1,2.01,1.77,1
RSO - ESP,(0 - 0),0 - 0,4,Season: #15195,1.43,4.85,7,1,1.56,2.35,0
CAG - NAP,(0 - 0),1 - 0,4,Season: #15195,4.8,4.6,1.61,0,1.53,2.45,0
COM - FIO,(0 - 2),1 - 2,4,Season: #15195,3.05,3.65,2.3,2,1.99,1.78,1
EMP - TOR,(0 - 1),1 - 2,4,Season: #15195,3.05,3.4,2.35,2,1.53,2.45,1
INT - MON,(1 - 0),3 - 0,4,Season: #15195,1.49,4.2,7.25,0,1.59,2.3,0
LAZ - ATA,(1 - 2),1 - 2,4,Season: #15195,2.4,3.75,2.75,2,1.62,2.24,1
LEC - GEN,(1 - 1),1 - 2,4,Season: #15195,2.16,3.95,3.05,2,1.58,2.35,1
ROM - MIL,(0 - 0),1 - 0,4,Season: #15195,3,3.45,2.4,0,1.63,2.22,0
UDI - PAR,(2 - 0),4 - 0,4,Season: #15195,2.23,3.45,3.25,0,1.79,1.99,0
VEN - BOL,(1 - 0),2 - 1,4,Season: #15195,3.3,3.85,2.06,0,1.57,2.35,1
VER - JUV,(1 - 1),1 - 1,4,Season: #15195,4.5,3.8,1.78,1,1.6,2.3,1
AUG - HOF,(1 - 2),1 - 2,4,Season: #15195,2.5,4.15,2.5,2,1.51,2.5,1
DOR - MAI,(1 - 1),1 - 2,4,Season: #15195,1.34,6,7.5,2,1.46,2.65,1
EIN - UNI,(1 - 0),1 - 0,4,Season: #15195,1.52,4.85,5.5,0,1.61,2.25,0
KIE - FRE,(0 - 0),1 - 1,4,Season: #15195,2.8,3.8,2.35,1,1.47,2.6,1
MON - HEI,(1 - 0),1 - 1,4,Season: #15195,1.67,4.35,4.6,1,1.48,2.6,1
RBL - FCB,(1 - 1),1 - 2,4,Season: #15195,2.04,3.95,3.3,2,1.34,3.15,1
STP - WOL,(1 - 1),3 - 1,4,Season: #15195,2.5,3.7,2.65,0,1.68,2.14,1
STU - BOC,(0 - 1),3 - 5,4,Season: #15195,1.54,4.7,5.5,2,1.48,2.6,1
WER - LEV,(0 - 0),2 - 1,4,Season: #15195,3.85,3.8,1.92,0,1.74,2.05,1
ASM - LEN,(0 - 0),4 - 1,4,Season: #15195,1.93,3.75,3.85,0,1.6,2.3,1
BRE - LIL,(2 - 1),2 - 1,4,Season: #15195,2.75,4.05,2.3,0,1.6,2.3,1
HAV - ANG,(0 - 0),0 - 3,4,Season: #15195,2.4,4.05,2.65,2,1.42,2.8,0
LYO - AUX,(1 - 1),2 - 2,4,Season: #15195,1.49,5,5.5,1,1.44,2.75,1
MPR - NAN,(1 - 1),4 - 3,4,Season: #15195,1.65,4.7,4.4,0,1.63,2.22,1
REN - MAR,(1 - 1),1 - 2,4,Season: #15195,2.6,3.65,2.6,2,1.65,2.19,1
STE - REI,(0 - 0),1 - 0,4,Season: #15195,2.16,4.05,3,0,1.45,2.7,0
STR - NIC,(2 - 2),4 - 4,4,Season: #15195,2.75,3.85,2.4,1,1.47,2.6,1
TOU - PSG,(0 - 1),0 - 1,4,Season: #15195,3.8,4.1,1.85,2,1.62,2.25,0
ALM - FOR,(2 - 0),2 - 3,4,Season: #15195,2.45,3.55,2.85,2,1.7,2.11,1
FEY - SPA,(1 - 0),2 - 1,4,Season: #15195,1.42,4.85,7.25,0,1.44,2.75,1
GAE - NEC,(0 - 1),0 - 1,4,Season: #15195,2,4.1,3.3,2,1.55,2.4,0
PEC - GRO,(0 - 0),0 - 0,4,Season: #15195,1.93,4.15,3.45,1,1.62,2.24,0
PSV - AZA,(1 - 0),1 - 0,4,Season: #15195,1.76,3.8,4.7,0,1.73,2.06,0
RKC - HER,(0 - 0),1 - 0,4,Season: #15195,2,4.35,3.15,0,1.56,2.4,0
TWE - HEE,(0 - 0),3 - 1,4,Season: #15195,1.54,4.8,5.25,0,1.63,2.22,1
UTR - AJA,(0 - 0),1 - 1,4,Season: #15195,2.4,3.8,2.75,1,1.28,3.5,1
WIL - NAC,(1 - 0),4 - 1,4,Season: #15195,2.06,4.15,3.1,0,1.68,2.14,1
BRA - GUI,(0 - 1),2 - 1,4,Season: #15195,1.72,4.3,4.3,0,1.48,2.6,1
CAS - FAM,(0 - 0),0 - 1,4,Season: #15195,2.3,4.05,2.75,2,1.63,2.22,0
EST - BOA,(0 - 1),1 - 3,4,Season: #15195,2.35,3.75,2.85,2,1.6,2.3,1
ETA - RIO,(1 - 0),2 - 1,4,Season: #15195,2.2,4.15,2.85,0,1.41,2.85,1
FAR - SPO,(1 - 1),1 - 3,4,Season: #15195,5.25,4.45,1.58,2,1.47,2.6,1
GIL - SAN,(1 - 2),1 - 2,4,Season: #15195,1.98,4.45,3.15,2,1.31,3.35,1
MOR - ARO,(0 - 0),1 - 2,4,Season: #15195,2.6,3.7,2.55,2,1.51,2.5,1
NAC - AVS,(1 - 1),2 - 2,4,Season: #15195,2.23,4.15,2.8,1,1.67,2.15,1
POR - BEN,(0 - 0),0 - 1,4,Season: #15195,2.13,3.6,3.35,2,1.76,2.02,0
AST - FUL,(1 - 0),1 - 0,5,Season: #15195,1.55,4.55,5.5,0,1.7,2.11,0
BOU - MCI,(1 - 2),2 - 3,5,Season: #15195,2.9,3.8,2.3,2,1.71,2.09,1
CHE - BHA,(1 - 0),2 - 0,5,Season: #15195,2,4.15,3.25,0,1.48,2.6,0
EVE - NEW,(1 - 0),3 - 1,5,Season: #15195,3.1,3.85,2.16,0,1.53,2.45,1
IPS - TOT,(0 - 0),1 - 0,5,Season: #15195,3.55,4,1.95,0,1.54,2.4,0
LEI - BRE,(1 - 0),2 - 0,5,Season: #15195,2.65,3.6,2.55,0,1.43,2.75,0
LIV - SOU,(0 - 0),3 - 0,5,Season: #15195,1.53,4.65,5.5,0,1.46,2.65,0
MUN - ARS,(0 - 0),0 - 3,5,Season: #15195,2.45,3.85,2.65,2,1.54,2.45,0
NOT - WHU,(0 - 1),1 - 3,5,Season: #15195,3.05,3.85,2.18,2,1.64,2.2,1
WOL - CRY,(0 - 1),1 - 1,5,Season: #15195,2.25,3.6,3.1,1,1.45,2.65,1
ALA - MAL,(2 - 0),2 - 0,5,Season: #15195,1.78,3.5,5,0,1.62,2.25,0
ATH - VLL,(1 - 0),3 - 1,5,Season: #15195,1.5,4.2,7,0,1.84,1.92,1
ATM - SEV,(2 - 0),2 - 1,5,Season: #15195,1.52,4.35,6.25,0,1.57,2.35,1
BET - BAR,(0 - 0),1 - 1,5,Season: #15195,2.3,3.7,2.95,1,1.83,1.93,1
CEL - LEG,(0 - 0),0 - 0,5,Season: #15195,1.99,3.6,3.75,1,1.55,2.4,0
ESP - RMA,(1 - 1),1 - 2,5,Season: #15195,3.8,3.9,1.9,2,1.56,2.4,1
OSA - LAS,(1 - 2),5 - 2,5,Season: #15195,1.7,4.45,4.3,0,1.6,2.3,1
RAY - GIR,(1 - 0),1 - 0,5,Season: #15195,2.65,3.45,2.65,0,1.71,2.09,0
RSO - GET,(0 - 0),1 - 0,5,Season: #15195,1.38,4.75,9,0,1.79,1.98,0
VIL - VAL,(0 - 1),2 - 3,5,Season: #15195,1.89,3.85,3.85,2,1.56,2.35,1
ATA - COM,(2 - 0),2 - 0,5,Season: #15195,1.62,4.35,5,0,1.36,3.05,0
INT - LEC,(1 - 0),3 - 0,5,Season: #15195,1.35,4.95,9.5,0,1.52,2.5,0
LAZ - ROM,(3 - 1),3 - 3,5,Season: #15195,2.35,3.7,2.85,1,1.65,2.2,1
MIL - CAG,(1 - 0),1 - 1,5,Season: #15195,1.34,5.5,8.25,1,1.58,2.35,1
MON - FIO,(0 - 0),1 - 0,5,Season: #15195,2.7,3.5,2.55,0,2.2,1.64,0
PAR - EMP,(1 - 1),3 - 2,5,Season: #15195,2.35,3.6,2.9,0,1.78,2,1
TOR - GEN,(1 - 0),2 - 0,5,Season: #15195,1.83,3.85,4.2,0,1.52,2.45,0
UDI - JUV,(1 - 1),1 - 3,5,Season: #15195,4.05,3.55,1.93,2,1.48,2.6,1
VEN - NAP,(0 - 0),1 - 1,5,Season: #15195,4.8,4.2,1.67,1,1.69,2.13,1
VER - BOL,(0 - 1),0 - 2,5,Season: #15195,3.25,3.65,2.17,2,1.69,2.13,0
AUG - WOL,(3 - 0),3 - 0,5,Season: #15195,2.5,3.85,2.6,0,1.67,2.15,0
BOC - HEI,(1 - 2),3 - 2,5,Season: #15195,2.06,4.05,3.2,0,1.45,2.7,1
DOR - FRE,(0 - 0),3 - 1,5,Season: #15195,1.74,4.15,4.35,0,1.37,3,1
FCB - UNI,(0 - 0),2 - 0,5,Season: #15195,1.36,5.75,7.25,0,1.85,1.91,0
HOF - EIN,(0 - 0),0 - 1,5,Season: #15195,2.4,3.9,2.65,2,1.39,2.9,0
MAI - WER,(0 - 1),3 - 2,5,Season: #15195,2.35,4.25,2.6,0,1.52,2.45,1
RBL - MON,(0 - 0),1 - 1,5,Season: #15195,1.8,3.95,4.2,1,1.66,2.17,1
STP - KIE,(2 - 1),3 - 2,5,Season: #15195,1.91,4.15,3.55,0,1.63,2.22,1
STU - LEV,(0 - 0),0 - 0,5,Season: #15195,2.65,3.5,2.6,1,1.44,2.7,0
ASM - REI,(1 - 0),1 - 1,5,Season: #15195,1.66,4.3,4.7,1,1.58,2.35,1
AUX - MAR,(0 - 1),0 - 2,5,Season: #15195,3.85,4,1.86,2,1.4,2.85,0
BRE - ANG,(0 - 1),1 - 1,5,Season: #15195,1.88,4.3,3.55,1,1.64,2.2,1
HAV - LYO,(2 - 1),3 - 3,5,Season: #15195,1.53,4.6,5.75,1,1.67,2.16,1
LEN - NAN,(0 - 1),1 - 1,5,Season: #15195,3.4,4.2,1.95,1,1.49,2.55,1
LIL - STR,(0 - 0),3 - 0,5,Season: #15195,1.75,4.4,4.1,0,1.68,2.15,0
